,Sale,SalesAmountInEuro,time_delay_for_conversion,click_timestamp,nb_clicks_1week,product_price,product_age_group,device_type,audience_id,product_gender,product_brand,prod_category1,prod_category2,prod_category3,prod_category4,prod_category5,prod_category6,prod_category7,product_country,product_id,product_title,partner_id,user_id
317987,0,-1.0,-1,1597270222,27,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,5BF26ABE5A2409797F7F55FE04080FEA,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,817B8EADDBA4DF92EB85ECC1DFB308C6
319518,0,-1.0,-1,1597270849,0,0.0,4C90FD52FC53D2C1C205844CB69575AB,D7D1FB49049702BF6338894757E0D959,B02B99F89504A110B55F7F36A7C58461,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,77FFC91A6157E50A0A114135F18BB1DB,2E4ED2B95CEF7FD11B282CDFDD56CEA0,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,67EE7413BD5B021AA6BB0E25E2476AD8,7A32D98DD697F02A41CFA92BF07AFFDD 8C3170D89E006E348F8FEEACED10AE45 E25D019C10689AD67CDDCB33C74B3C27,04A66CE7327C6E21493DA6F3B9AACC75,A4B7D391961572DC7A5D5974ADDB7A77
320829,0,-1.0,-1,1597266301,-1,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,574C9944ADF577E1E63F6107E8B782D8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04A66CE7327C6E21493DA6F3B9AACC75,913AFA30292195908E6781BCBA6544A1
323922,1,92.32593,101710,1598492427,10,109.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,07BEAFCADB1145D73EB86822AF01435C,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,591819F7F129C0A647E68A4E0C85C517,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D 2EC2D51A92CBAA00FF83332AB0FBAEA4,04A66CE7327C6E21493DA6F3B9AACC75,54B314D53250D1C5D1591B783A7DE6AC
324546,0,-1.0,-1,1598474330,-1,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04A66CE7327C6E21493DA6F3B9AACC75,575512927655D1B83DFFF35793FFE1FA
324860,0,-1.0,-1,1598432119,64,0.0,-1,D7D1FB49049702BF6338894757E0D959,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,122FC138419F23A264643CCFE33DB019,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,57D498C0CEBA87D65752504746390BF9
325557,0,-1.0,-1,1598436065,34,0.0,-1,D7D1FB49049702BF6338894757E0D959,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,C8102F3872C61EDD11A7818EE9EA7166,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,29CAA43C5C41E1299F346CE98323B84E
325595,0,-1.0,-1,1598427001,183,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,ADF27AC3F46A942516D70A1BEF37484B,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,85FCE431C4623A243A6E486770BD2E41,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,58B283A2F660AE1F33107508BE45227C
326459,0,-1.0,-1,1598473775,34,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,77FFC91A6157E50A0A114135F18BB1DB,C08050B58F54FA81F4580ECE15296698,067525A83E1875CB1828F4F9ADC752F6,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,26FD88AFD38FD9B440A1B5BC454AB9E0,B949FDB829AEE21E340A2EEAABA6DCE1 E42AA8D72734DB90A465BC5A960C4013 2E6B9CE0EBD219441DEE5AFD30F2AC08,04A66CE7327C6E21493DA6F3B9AACC75,ADB77DE4D1C3E9237A02CA105D134063
327443,0,-1.0,-1,1598446789,-1,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,574C9944ADF577E1E63F6107E8B782D8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04A66CE7327C6E21493DA6F3B9AACC75,0814AC6A1893B95B01C1260A2AEF82FF
328581,0,-1.0,-1,1598430418,1,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,7D1B9219AFCB51BC65959800DF47FA8A,788A58F371F8F4B1200BF43AB65C96DF,04A66CE7327C6E21493DA6F3B9AACC75,A21348BD10171488B7D6A1497907A84D
329532,0,-1.0,-1,1598479542,51,0.0,-1,D7D1FB49049702BF6338894757E0D959,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,5BF26ABE5A2409797F7F55FE04080FEA,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,E2EBA154FD2429F56A091FDC38866EB4
345904,0,-1.0,-1,1598392701,3,0.0,4C90FD52FC53D2C1C205844CB69575AB,D7D1FB49049702BF6338894757E0D959,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,15463B818DEC6C1D9BB0BCE7CA1EAC1E,3C5B8FE520F94FE7B648FDF985B7901D DC37B6AE884D66F9C1FA1D78C2491D4B 35A837ED63F3C1176F1B22920AB7BEE1,04A66CE7327C6E21493DA6F3B9AACC75,4E4D83B2D12C7D3CC9DABC0A4DE5B9F9
347066,0,-1.0,-1,1598361214,200,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,A3636BD968CD24D174AF2882F2E27DA5,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,8C8EF17FB186278BF21A737A78D5D3A8,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,87DF1485A9896D595AAC42351C01ECAD
348466,0,-1.0,-1,1598366310,-1,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04A66CE7327C6E21493DA6F3B9AACC75,BC25D12A0BFDAFEC95BAD6D091499665
376552,0,-1.0,-1,1604296123,1,0.0,4C90FD52FC53D2C1C205844CB69575AB,FF2C446555E3822B0E0FC3406116E86D,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,EEAF8FA652F3F8AA746739B890E24377,2C4391449AA22E6E9D28D0B99BF32C8B,04A66CE7327C6E21493DA6F3B9AACC75,10B065C29995FB86D2CC24BEF043C2F4
383839,0,-1.0,-1,1598692761,-1,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,574C9944ADF577E1E63F6107E8B782D8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04A66CE7327C6E21493DA6F3B9AACC75,55DF0D1111405C49265D7A93842E6F2B
386457,0,-1.0,-1,1598756626,-1,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04A66CE7327C6E21493DA6F3B9AACC75,19CCB6B9217070D4558B04325B2915F5
390415,0,-1.0,-1,1601980028,0,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,77FFC91A6157E50A0A114135F18BB1DB,8A30BF8BD2B3E9D44D2938D42C387D2E,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,A3582A51BF9FA8DFC8C4871F1B403B66,8F6F02490AFB27556464B75C4AC68DD4 2279CECBF000C455EC84AA2B304FD3C9 216CCCBF3716D96B60C911A4B1AE2372,04A66CE7327C6E21493DA6F3B9AACC75,52A7D3C8D52DA5CF9288FD4CDED07CE8
391481,0,-1.0,-1,1601975435,27,0.0,4C90FD52FC53D2C1C205844CB69575AB,D7D1FB49049702BF6338894757E0D959,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,5BF26ABE5A2409797F7F55FE04080FEA,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,EE0B7CBFAA1FCB3F8157C69BF7D95B32
398700,0,-1.0,-1,1602101864,-1,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,574C9944ADF577E1E63F6107E8B782D8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04A66CE7327C6E21493DA6F3B9AACC75,521049654BA7983604C948B8D6E38312
399825,0,-1.0,-1,1602118568,73,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,122FC138419F23A264643CCFE33DB019,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,9C4AF66FF813FF7CE65EC78D0BCE0A8A
401647,0,-1.0,-1,1602129224,196,0.0,4C90FD52FC53D2C1C205844CB69575AB,D7D1FB49049702BF6338894757E0D959,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,07AC4B7009D299CF290A1134D75BF5FD,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,7B7C29F64FA8D98BAF10187C70762548
403070,0,-1.0,-1,1602129585,41,0.0,4C90FD52FC53D2C1C205844CB69575AB,D7D1FB49049702BF6338894757E0D959,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,5BF26ABE5A2409797F7F55FE04080FEA,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,0A21321630351E4969EF10A4C5FC2301
404252,0,-1.0,-1,1602071721,196,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,07AC4B7009D299CF290A1134D75BF5FD,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,B842262732E9D18E5341FBE2CC54120A
416083,0,-1.0,-1,1602476941,-1,0.0,-1,FF2C446555E3822B0E0FC3406116E86D,574C9944ADF577E1E63F6107E8B782D8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04A66CE7327C6E21493DA6F3B9AACC75,1BA00515E56AACD1A0C4707FCC67866E
419603,0,-1.0,-1,1602149150,4,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,E8DA1DD08442BF764BA658D2E3645406,EACDAA3C69974C9511E4FEF11FB59302 4605255779666F0B0193A6073550B633 4259E2C7A0C6321D6852D28164AAFBB7,04A66CE7327C6E21493DA6F3B9AACC75,0A1516B2E7770A465D034A9C5E3887F9
425108,1,83.41759,264,1597007806,37,99.0,-1,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,5BF26ABE5A2409797F7F55FE04080FEA,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,AF1D57FA43B56B6A4107426AE7D19AF4
426676,0,-1.0,-1,1597019424,2,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,330839A4CB643B865FEFABB9B266A917,3C5B8FE520F94FE7B648FDF985B7901D DC37B6AE884D66F9C1FA1D78C2491D4B,04A66CE7327C6E21493DA6F3B9AACC75,921B0F3182137B48782F54DD2EE8C20F
427706,0,-1.0,-1,1597013586,50,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,C8102F3872C61EDD11A7818EE9EA7166,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,6037D3ACB62D0F0B6286D9FE59BDA006
429065,0,-1.0,-1,1597041761,-1,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,574C9944ADF577E1E63F6107E8B782D8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04A66CE7327C6E21493DA6F3B9AACC75,C305C36342B17754329051434F4E753C
429499,0,-1.0,-1,1597025953,1,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,5D54AE5077B1A7F5ED640B1E6D81279D,3C5B8FE520F94FE7B648FDF985B7901D DC37B6AE884D66F9C1FA1D78C2491D4B,04A66CE7327C6E21493DA6F3B9AACC75,921B0F3182137B48782F54DD2EE8C20F
430737,0,-1.0,-1,1597017427,8,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,9A1822B2EC4CEECDE460A86489F0413B,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,3254375C01C7C70AB94712E5856B8EE9,3C5B8FE520F94FE7B648FDF985B7901D DC37B6AE884D66F9C1FA1D78C2491D4B 2EC2D51A92CBAA00FF83332AB0FBAEA4,04A66CE7327C6E21493DA6F3B9AACC75,5E95511E1C4DCEB9CFAC9B37E940A5C9
431079,0,-1.0,-1,1596972760,90,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,8C8EF17FB186278BF21A737A78D5D3A8,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,F0843C057E47C1FB0FE788FB8FA69FAD
435994,0,-1.0,-1,1599801064,1,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,77FFC91A6157E50A0A114135F18BB1DB,C08050B58F54FA81F4580ECE15296698,067525A83E1875CB1828F4F9ADC752F6,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,2A1B5785F2134AD603A8EDC9B3BD6E17,38FD6CB68A84CB81F2219089F92B5BCC 8952A13F9BFC533C5B7229A9DBFD4877 42FE8ACDDE8EBFCE0729DA342870B041 1E8595166BD67129519AEF667872F2F4 2E6B9CE0EBD219441DEE5AFD30F2AC08 ACB35258960ABD917E43456366937577,04A66CE7327C6E21493DA6F3B9AACC75,084A7DFC3CECA428AA004652D238477D
436301,0,-1.0,-1,1599762932,1,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,C2A692E5E1E4C5EF1C955215A8E9AD2A,3C5B8FE520F94FE7B648FDF985B7901D DC37B6AE884D66F9C1FA1D78C2491D4B 64DEF1ED08AF11108CEBF7C163953319,04A66CE7327C6E21493DA6F3B9AACC75,F0B17C146F9C73793573C05B2FD4C664
449102,0,-1.0,-1,1603094025,38,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,163CE77853ECA532A84B186F5B9F1A10,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,24C03454DCE4E2E23EC87DDDAD80586D
451390,0,-1.0,-1,1603098186,2,0.0,4C90FD52FC53D2C1C205844CB69575AB,D7D1FB49049702BF6338894757E0D959,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,3E7B7793D88D0506D104DAE3F8830195,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,EE6F4F6D43AAC665347F9A1A13194123
451865,0,-1.0,-1,1603093240,3,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,B02B99F89504A110B55F7F36A7C58461,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,2475CCC8AB0543D6F53F93C6EF7A37D8,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,94F0613979AF3D92690C46B5AB518C7B
479252,0,-1.0,-1,1602472543,-1,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04A66CE7327C6E21493DA6F3B9AACC75,81D5D61D9E4D25D357363091DA43846D
503178,0,-1.0,-1,1601377580,38,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,F4DCB788BEDDBBD706D03ADA16A7A015,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D 2EC2D51A92CBAA00FF83332AB0FBAEA4,04A66CE7327C6E21493DA6F3B9AACC75,3115E6EABEF03EA906E78EC33F4CB99A
513689,0,-1.0,-1,1600901957,13,0.0,4C90FD52FC53D2C1C205844CB69575AB,D7D1FB49049702BF6338894757E0D959,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,BB6566062ED1E4A426E79F6FA761EF1C,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D 2EC2D51A92CBAA00FF83332AB0FBAEA4,04A66CE7327C6E21493DA6F3B9AACC75,802F2EC071160D07BB413645B601A24D
514153,0,-1.0,-1,1600913717,3,0.0,4C90FD52FC53D2C1C205844CB69575AB,D7D1FB49049702BF6338894757E0D959,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,94DB9D99AE2CD0948D35082983F584D2,7EFD55698FF83B096D0765C63DA3D04D BF6EF7EE17AED02AF298649A4A3CD9D5,04A66CE7327C6E21493DA6F3B9AACC75,2BEAFB33E7C31AD937C90EBD7F08AE24
535130,0,-1.0,-1,1597929625,-1,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,574C9944ADF577E1E63F6107E8B782D8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04A66CE7327C6E21493DA6F3B9AACC75,39E3E2F6F0989521C71E22597C347B12
540148,0,-1.0,-1,1597960034,16,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,FA1E4BE87F7803697FD738492E055C8D,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,10EDC5A63112972DAA12489782792C94
547267,0,-1.0,-1,1602744711,-1,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,574C9944ADF577E1E63F6107E8B782D8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04A66CE7327C6E21493DA6F3B9AACC75,BDC7D97FF282B3F91636D66958F7D4B5
560067,0,-1.0,-1,1599906485,0,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,ADF27AC3F46A942516D70A1BEF37484B,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,7BEA5F73AF2C644C92E386952CA4C924,7EA87DE19FF89AE85C048FD6562166BF 6C57B35CB52B8A5065AE305913945C4A 9B5323887869AE81BE523F86F4299E27 4259E2C7A0C6321D6852D28164AAFBB7,04A66CE7327C6E21493DA6F3B9AACC75,F44A5942517BCB15D15A28640FA57221
560901,0,-1.0,-1,1599906876,-1,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,574C9944ADF577E1E63F6107E8B782D8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04A66CE7327C6E21493DA6F3B9AACC75,D3EBD2D9D02AD62DDE37C917295DC278
